answer_model,eval_model,project,question,metric,score
x-ai/grok-code-fast-1,openai/gpt-4o-mini,emergency_shelter_management_system,q2,direction_accuracy,0.75
x-ai/grok-code-fast-1,openai/gpt-4o-mini,emergency_shelter_management_system,q2,coverage_completeness,0.5
x-ai/grok-code-fast-1,openai/gpt-4o-mini,emergency_shelter_management_system,q3,control_flow_understanding,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,emergency_shelter_management_system,q3,edge_case_detection,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,emergency_shelter_management_system,q3,decision_boundary_clarity,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,emergency_shelter_management_system,q3,outcome_precision,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,emergency_shelter_management_system,q3,direction_accuracy,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,emergency_shelter_management_system,q3,coverage_completeness,0.75
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.10445340009044464
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q1,control_flow_understanding,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q1,edge_case_detection,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q1,decision_boundary_clarity,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q1,direction_accuracy,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q1,coverage_completeness,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q2,state_space_estimation_accuracy,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q2,control_flow_understanding,0.625
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q2,edge_case_detection,0.16666666666666666
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q2,decision_boundary_clarity,0.5
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q2,outcome_precision,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q2,direction_accuracy,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q2,coverage_completeness,0.25
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q3,control_flow_understanding,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q3,direction_accuracy,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,emergency_shelter_management_system,q3,coverage_completeness,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.10445340009044464
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,control_flow_understanding,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,edge_case_detection,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,decision_boundary_clarity,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,outcome_precision,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,direction_accuracy,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,coverage_completeness,0.2
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,state_space_estimation_accuracy,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,control_flow_understanding,0.875
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,edge_case_detection,0.3333333333333333
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,decision_boundary_clarity,0.6666666666666666
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,outcome_precision,0.8
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,direction_accuracy,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,coverage_completeness,0.33
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,state_space_estimation_accuracy,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,control_flow_understanding,0.625
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,edge_case_detection,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,decision_boundary_clarity,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,outcome_precision,0.2
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,direction_accuracy,0.5
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,coverage_completeness,0.25
google/gemini-3-pro-preview,google/gemini-2.5-flash,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.10445340009044464
google/gemini-3-pro-preview,google/gemini-2.5-flash,emergency_shelter_management_system,q1,direction_accuracy,0.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,emergency_shelter_management_system,q1,coverage_completeness,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.10445340009044464
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q1,direction_accuracy,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q1,coverage_completeness,0.25
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q2,state_space_estimation_accuracy,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q2,control_flow_understanding,0.875
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q2,edge_case_detection,0.16666666666666666
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q2,decision_boundary_clarity,0.5
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q2,outcome_precision,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q2,direction_accuracy,1.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q2,coverage_completeness,0.25
x-ai/grok-code-fast-1,x-ai/grok-4-fast,emergency_shelter_management_system,q3,control_flow_understanding,0.625
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.10445340009044464
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,control_flow_understanding,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,edge_case_detection,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,decision_boundary_clarity,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,outcome_precision,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,direction_accuracy,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,coverage_completeness,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,state_space_estimation_accuracy,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,control_flow_understanding,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,edge_case_detection,0.16666666666666666
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,decision_boundary_clarity,0.8571428571428571
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,outcome_precision,0.8
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,direction_accuracy,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,coverage_completeness,0.5
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,state_space_estimation_accuracy,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,control_flow_understanding,0.75
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,edge_case_detection,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,decision_boundary_clarity,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,outcome_precision,0.75
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,direction_accuracy,0.5
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,coverage_completeness,0.25
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.1442847926987864
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,emergency_shelter_management_system,q1,direction_accuracy,0.0
openai/gpt-5.2,google/gemini-2.5-flash,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.11257910448983348
openai/gpt-5.2,google/gemini-2.5-flash,emergency_shelter_management_system,q1,direction_accuracy,0.0
openai/gpt-5.2,google/gemini-2.5-flash,emergency_shelter_management_system,q1,coverage_completeness,0.096
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.1442847926987864
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q2,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q2,edge_case_detection,0.16666666666666666
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q2,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q2,outcome_precision,0.75
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q2,direction_accuracy,0.75
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q2,coverage_completeness,0.5
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q3,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q3,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q3,outcome_precision,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,emergency_shelter_management_system,q3,coverage_completeness,0.5
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.1442847926987864
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q1,outcome_precision,0.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q1,direction_accuracy,0.25
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q1,coverage_completeness,0.25
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q2,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q2,control_flow_understanding,0.875
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q2,edge_case_detection,0.16666666666666666
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q2,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q2,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q2,coverage_completeness,0.1667
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,emergency_shelter_management_system,q3,direction_accuracy,1.0
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q2,control_flow_understanding,1.0
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q2,edge_case_detection,1.0
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q2,decision_boundary_clarity,0.875
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q2,outcome_precision,0.75
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q2,direction_accuracy,0.75
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q2,coverage_completeness,0.25
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q3,control_flow_understanding,1.0
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q3,edge_case_detection,0.0
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q3,decision_boundary_clarity,1.0
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q3,outcome_precision,1.0
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q3,direction_accuracy,1.0
openai/gpt-5.2,openai/gpt-4o-mini,emergency_shelter_management_system,q3,coverage_completeness,0.25
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.11257910448983348
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,control_flow_understanding,0.625
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,edge_case_detection,0.05
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,decision_boundary_clarity,0.5714285714285714
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,outcome_precision,0.2
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,direction_accuracy,0.25
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,coverage_completeness,0.096
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,state_space_estimation_accuracy,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,control_flow_understanding,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,edge_case_detection,0.16666666666666666
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,decision_boundary_clarity,0.7142857142857143
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,outcome_precision,0.8
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,direction_accuracy,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,coverage_completeness,0.5
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,state_space_estimation_accuracy,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,control_flow_understanding,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,edge_case_detection,0.5
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,decision_boundary_clarity,0.6
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,outcome_precision,0.8
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,direction_accuracy,0.75
openai/gpt-5.2,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,coverage_completeness,0.25
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.11257910448983348
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q1,control_flow_understanding,0.375
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q1,edge_case_detection,0.04
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q1,decision_boundary_clarity,0.0
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q1,outcome_precision,0.0
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q1,direction_accuracy,0.0
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q1,coverage_completeness,0.1
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q2,state_space_estimation_accuracy,1.0
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q2,control_flow_understanding,0.875
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q2,edge_case_detection,1.0
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q2,decision_boundary_clarity,1.0
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q2,direction_accuracy,1.0
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q2,coverage_completeness,1.0
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q3,control_flow_understanding,0.75
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q3,direction_accuracy,1.0
openai/gpt-5.2,x-ai/grok-4-fast,emergency_shelter_management_system,q3,coverage_completeness,0.75
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,state_space_estimation_accuracy,0.1442847926987864
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,control_flow_understanding,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,edge_case_detection,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,decision_boundary_clarity,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,outcome_precision,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,direction_accuracy,0.25
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q1,coverage_completeness,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,edge_case_detection,0.3333333333333333
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,outcome_precision,0.8
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q2,coverage_completeness,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,emergency_shelter_management_system,q3,control_flow_understanding,1.0
